Exp_ID,Model,Data_Type,Context,Image_ID,Morph_Characteristic,Statistical_Metric,prompt_tokens,completion_tokens,total_tokens,compute_time,response,ground_truth,pct_error
EXP011216,gpt-4.1,Raw/Embedded,Zero-shot,10,area_convex,Q3,,,,,,,
EXP011217,gpt-4.1,Raw/Embedded,Zero-shot,10,major_axis_length,mean,,,,,,,
EXP011218,gpt-4.1,Raw/Embedded,Zero-shot,10,major_axis_length,median,,,,,,,
EXP011219,gpt-4.1,Raw/Embedded,Zero-shot,10,major_axis_length,range,,,,,,,
EXP011220,gpt-4.1,Raw/Embedded,Zero-shot,10,major_axis_length,min,,,,,,,
EXP011221,gpt-4.1,Raw/Embedded,Zero-shot,10,major_axis_length,max,,,,,,,
EXP011222,gpt-4.1,Raw/Embedded,Zero-shot,10,major_axis_length,IQR,,,,,,,
EXP011223,gpt-4.1,Raw/Embedded,Zero-shot,10,major_axis_length,Q1,,,,,,,
EXP011224,gpt-4.1,Raw/Embedded,Zero-shot,10,major_axis_length,Q3,,,,,,,
EXP011225,gpt-4.1,Raw/Embedded,Zero-shot,10,minor_axis_length,mean,,,,,,,
EXP011226,gpt-4.1,Raw/Embedded,Zero-shot,10,minor_axis_length,median,,,,,,,
EXP011227,gpt-4.1,Raw/Embedded,Zero-shot,10,minor_axis_length,range,,,,,,,
EXP011228,gpt-4.1,Raw/Embedded,Zero-shot,10,minor_axis_length,min,,,,,,,
EXP011229,gpt-4.1,Raw/Embedded,Zero-shot,10,minor_axis_length,max,,,,,,,
EXP011230,gpt-4.1,Raw/Embedded,Zero-shot,10,minor_axis_length,IQR,,,,,,,
EXP011231,gpt-4.1,Raw/Embedded,Zero-shot,10,minor_axis_length,Q1,,,,,,,
EXP011232,gpt-4.1,Raw/Embedded,Zero-shot,10,minor_axis_length,Q3,,,,,,,
EXP011233,gpt-4.1,Raw/Embedded,Zero-shot,10,eccentricity,mean,,,,,,,
EXP011234,gpt-4.1,Raw/Embedded,Zero-shot,10,eccentricity,median,,,,,,,
EXP011235,gpt-4.1,Raw/Embedded,Zero-shot,10,eccentricity,range,,,,,,,
EXP011236,gpt-4.1,Raw/Embedded,Zero-shot,10,eccentricity,min,,,,,,,
EXP011237,gpt-4.1,Raw/Embedded,Zero-shot,10,eccentricity,max,,,,,,,
EXP011238,gpt-4.1,Raw/Embedded,Zero-shot,10,eccentricity,IQR,,,,,,,
EXP011239,gpt-4.1,Raw/Embedded,Zero-shot,10,eccentricity,Q1,,,,,,,
EXP011240,gpt-4.1,Raw/Embedded,Zero-shot,10,eccentricity,Q3,,,,,,,
EXP011241,gpt-4.1,Raw/Embedded,Zero-shot,10,orientation,mean,,,,,,,
EXP011242,gpt-4.1,Raw/Embedded,Zero-shot,10,orientation,median,,,,,,,
EXP011243,gpt-4.1,Raw/Embedded,Zero-shot,10,orientation,range,,,,,,,
EXP011244,gpt-4.1,Raw/Embedded,Zero-shot,10,orientation,min,,,,,,,
EXP011245,gpt-4.1,Raw/Embedded,Zero-shot,10,orientation,max,,,,,,,
EXP011246,gpt-4.1,Raw/Embedded,Zero-shot,10,orientation,IQR,,,,,,,
EXP011247,gpt-4.1,Raw/Embedded,Zero-shot,10,orientation,Q1,,,,,,,
EXP011248,gpt-4.1,Raw/Embedded,Zero-shot,10,orientation,Q3,,,,,,,
EXP011249,gpt-4.1,Raw/Embedded,Zero-shot,10,equivalent_diameter,mean,,,,,,,
EXP011250,gpt-4.1,Raw/Embedded,Zero-shot,10,equivalent_diameter,median,,,,,,,
EXP011251,gpt-4.1,Raw/Embedded,Zero-shot,10,equivalent_diameter,range,,,,,,,
EXP011252,gpt-4.1,Raw/Embedded,Zero-shot,10,equivalent_diameter,min,,,,,,,
EXP011253,gpt-4.1,Raw/Embedded,Zero-shot,10,equivalent_diameter,max,,,,,,,
EXP011254,gpt-4.1,Raw/Embedded,Zero-shot,10,equivalent_diameter,IQR,,,,,,,
EXP011255,gpt-4.1,Raw/Embedded,Zero-shot,10,equivalent_diameter,Q1,,,,,,,
EXP011256,gpt-4.1,Raw/Embedded,Zero-shot,10,equivalent_diameter,Q3,,,,,,,
EXP011257,gpt-4.1,Raw/Embedded,Zero-shot,10,circularity,mean,,,,,,,
EXP011258,gpt-4.1,Raw/Embedded,Zero-shot,10,circularity,median,,,,,,,
EXP011259,gpt-4.1,Raw/Embedded,Zero-shot,10,circularity,range,,,,,,,
EXP011260,gpt-4.1,Raw/Embedded,Zero-shot,10,circularity,min,,,,,,,
EXP011261,gpt-4.1,Raw/Embedded,Zero-shot,10,circularity,max,,,,,,,
EXP011262,gpt-4.1,Raw/Embedded,Zero-shot,10,circularity,IQR,,,,,,,
EXP011263,gpt-4.1,Raw/Embedded,Zero-shot,10,circularity,Q1,,,,,,,
EXP011264,gpt-4.1,Raw/Embedded,Zero-shot,10,circularity,Q3,,,,,,,
EXP011265,gpt-4.1,Raw/Embedded,Zero-shot,11,area,mean,,,,,,,
EXP011266,gpt-4.1,Raw/Embedded,Zero-shot,11,area,median,,,,,,,
EXP011267,gpt-4.1,Raw/Embedded,Zero-shot,11,area,range,,,,,,,
EXP011268,gpt-4.1,Raw/Embedded,Zero-shot,11,area,min,,,,,,,
EXP011269,gpt-4.1,Raw/Embedded,Zero-shot,11,area,max,,,,,,,
EXP011270,gpt-4.1,Raw/Embedded,Zero-shot,11,area,IQR,,,,,,,
EXP011271,gpt-4.1,Raw/Embedded,Zero-shot,11,area,Q1,,,,,,,
EXP011272,gpt-4.1,Raw/Embedded,Zero-shot,11,area,Q3,,,,,,,
EXP011273,gpt-4.1,Raw/Embedded,Zero-shot,11,area_convex,mean,,,,,,,
EXP011274,gpt-4.1,Raw/Embedded,Zero-shot,11,area_convex,median,,,,,,,
EXP011275,gpt-4.1,Raw/Embedded,Zero-shot,11,area_convex,range,,,,,,,
EXP011276,gpt-4.1,Raw/Embedded,Zero-shot,11,area_convex,min,,,,,,,
EXP011277,gpt-4.1,Raw/Embedded,Zero-shot,11,area_convex,max,,,,,,,
EXP011278,gpt-4.1,Raw/Embedded,Zero-shot,11,area_convex,IQR,,,,,,,
EXP011279,gpt-4.1,Raw/Embedded,Zero-shot,11,area_convex,Q1,,,,,,,
EXP011280,gpt-4.1,Raw/Embedded,Zero-shot,11,area_convex,Q3,,,,,,,
EXP011281,gpt-4.1,Raw/Embedded,Zero-shot,11,major_axis_length,mean,,,,,,,
EXP011282,gpt-4.1,Raw/Embedded,Zero-shot,11,major_axis_length,median,,,,,,,
EXP011283,gpt-4.1,Raw/Embedded,Zero-shot,11,major_axis_length,range,,,,,,,
EXP011284,gpt-4.1,Raw/Embedded,Zero-shot,11,major_axis_length,min,,,,,,,
EXP011285,gpt-4.1,Raw/Embedded,Zero-shot,11,major_axis_length,max,,,,,,,
EXP011286,gpt-4.1,Raw/Embedded,Zero-shot,11,major_axis_length,IQR,,,,,,,
EXP011287,gpt-4.1,Raw/Embedded,Zero-shot,11,major_axis_length,Q1,,,,,,,
EXP011288,gpt-4.1,Raw/Embedded,Zero-shot,11,major_axis_length,Q3,,,,,,,
EXP011289,gpt-4.1,Raw/Embedded,Zero-shot,11,minor_axis_length,mean,,,,,,,
EXP011290,gpt-4.1,Raw/Embedded,Zero-shot,11,minor_axis_length,median,,,,,,,
EXP011291,gpt-4.1,Raw/Embedded,Zero-shot,11,minor_axis_length,range,,,,,,,
EXP011292,gpt-4.1,Raw/Embedded,Zero-shot,11,minor_axis_length,min,,,,,,,
EXP011293,gpt-4.1,Raw/Embedded,Zero-shot,11,minor_axis_length,max,,,,,,,
EXP011294,gpt-4.1,Raw/Embedded,Zero-shot,11,minor_axis_length,IQR,,,,,,,
EXP011295,gpt-4.1,Raw/Embedded,Zero-shot,11,minor_axis_length,Q1,,,,,,,
EXP011296,gpt-4.1,Raw/Embedded,Zero-shot,11,minor_axis_length,Q3,,,,,,,
EXP011297,gpt-4.1,Raw/Embedded,Zero-shot,11,eccentricity,mean,,,,,,,
EXP011298,gpt-4.1,Raw/Embedded,Zero-shot,11,eccentricity,median,,,,,,,
EXP011299,gpt-4.1,Raw/Embedded,Zero-shot,11,eccentricity,range,,,,,,,
EXP011300,gpt-4.1,Raw/Embedded,Zero-shot,11,eccentricity,min,,,,,,,
EXP011301,gpt-4.1,Raw/Embedded,Zero-shot,11,eccentricity,max,,,,,,,
EXP011302,gpt-4.1,Raw/Embedded,Zero-shot,11,eccentricity,IQR,,,,,,,
EXP011303,gpt-4.1,Raw/Embedded,Zero-shot,11,eccentricity,Q1,,,,,,,
EXP011304,gpt-4.1,Raw/Embedded,Zero-shot,11,eccentricity,Q3,,,,,,,
EXP011305,gpt-4.1,Raw/Embedded,Zero-shot,11,orientation,mean,,,,,,,
EXP011306,gpt-4.1,Raw/Embedded,Zero-shot,11,orientation,median,,,,,,,
EXP011307,gpt-4.1,Raw/Embedded,Zero-shot,11,orientation,range,,,,,,,
EXP011308,gpt-4.1,Raw/Embedded,Zero-shot,11,orientation,min,,,,,,,
EXP011309,gpt-4.1,Raw/Embedded,Zero-shot,11,orientation,max,,,,,,,
EXP011310,gpt-4.1,Raw/Embedded,Zero-shot,11,orientation,IQR,,,,,,,
EXP011311,gpt-4.1,Raw/Embedded,Zero-shot,11,orientation,Q1,,,,,,,
EXP011312,gpt-4.1,Raw/Embedded,Zero-shot,11,orientation,Q3,,,,,,,
EXP011313,gpt-4.1,Raw/Embedded,Zero-shot,11,equivalent_diameter,mean,,,,,,,
EXP011314,gpt-4.1,Raw/Embedded,Zero-shot,11,equivalent_diameter,median,,,,,,,
EXP011315,gpt-4.1,Raw/Embedded,Zero-shot,11,equivalent_diameter,range,,,,,,,
EXP011316,gpt-4.1,Raw/Embedded,Zero-shot,11,equivalent_diameter,min,,,,,,,
EXP011317,gpt-4.1,Raw/Embedded,Zero-shot,11,equivalent_diameter,max,,,,,,,
EXP011318,gpt-4.1,Raw/Embedded,Zero-shot,11,equivalent_diameter,IQR,,,,,,,
EXP011319,gpt-4.1,Raw/Embedded,Zero-shot,11,equivalent_diameter,Q1,,,,,,,
EXP011320,gpt-4.1,Raw/Embedded,Zero-shot,11,equivalent_diameter,Q3,,,,,,,
EXP011321,gpt-4.1,Raw/Embedded,Zero-shot,11,circularity,mean,,,,,,,
EXP011322,gpt-4.1,Raw/Embedded,Zero-shot,11,circularity,median,,,,,,,
EXP011323,gpt-4.1,Raw/Embedded,Zero-shot,11,circularity,range,,,,,,,
EXP011324,gpt-4.1,Raw/Embedded,Zero-shot,11,circularity,min,,,,,,,
EXP011325,gpt-4.1,Raw/Embedded,Zero-shot,11,circularity,max,,,,,,,
EXP011326,gpt-4.1,Raw/Embedded,Zero-shot,11,circularity,IQR,,,,,,,
EXP011327,gpt-4.1,Raw/Embedded,Zero-shot,11,circularity,Q1,,,,,,,
EXP011328,gpt-4.1,Raw/Embedded,Zero-shot,11,circularity,Q3,,,,,,,
EXP011329,gpt-4.1,Raw/Embedded,Zero-shot,12,area,mean,,,,,,,
EXP011330,gpt-4.1,Raw/Embedded,Zero-shot,12,area,median,,,,,,,
EXP011331,gpt-4.1,Raw/Embedded,Zero-shot,12,area,range,,,,,,,
EXP011332,gpt-4.1,Raw/Embedded,Zero-shot,12,area,min,,,,,,,
EXP011333,gpt-4.1,Raw/Embedded,Zero-shot,12,area,max,,,,,,,
EXP011334,gpt-4.1,Raw/Embedded,Zero-shot,12,area,IQR,,,,,,,
EXP011335,gpt-4.1,Raw/Embedded,Zero-shot,12,area,Q1,,,,,,,
EXP011336,gpt-4.1,Raw/Embedded,Zero-shot,12,area,Q3,,,,,,,
EXP011337,gpt-4.1,Raw/Embedded,Zero-shot,12,area_convex,mean,,,,,,,
EXP011338,gpt-4.1,Raw/Embedded,Zero-shot,12,area_convex,median,,,,,,,
EXP011339,gpt-4.1,Raw/Embedded,Zero-shot,12,area_convex,range,,,,,,,
EXP011340,gpt-4.1,Raw/Embedded,Zero-shot,12,area_convex,min,,,,,,,
EXP011341,gpt-4.1,Raw/Embedded,Zero-shot,12,area_convex,max,,,,,,,
EXP011342,gpt-4.1,Raw/Embedded,Zero-shot,12,area_convex,IQR,,,,,,,
EXP011343,gpt-4.1,Raw/Embedded,Zero-shot,12,area_convex,Q1,,,,,,,
EXP011344,gpt-4.1,Raw/Embedded,Zero-shot,12,area_convex,Q3,,,,,,,
EXP011345,gpt-4.1,Raw/Embedded,Zero-shot,12,major_axis_length,mean,,,,,,,
EXP011346,gpt-4.1,Raw/Embedded,Zero-shot,12,major_axis_length,median,,,,,,,
EXP011347,gpt-4.1,Raw/Embedded,Zero-shot,12,major_axis_length,range,,,,,,,
EXP011348,gpt-4.1,Raw/Embedded,Zero-shot,12,major_axis_length,min,,,,,,,
EXP011349,gpt-4.1,Raw/Embedded,Zero-shot,12,major_axis_length,max,,,,,,,
EXP011350,gpt-4.1,Raw/Embedded,Zero-shot,12,major_axis_length,IQR,,,,,,,
EXP011351,gpt-4.1,Raw/Embedded,Zero-shot,12,major_axis_length,Q1,,,,,,,
EXP011352,gpt-4.1,Raw/Embedded,Zero-shot,12,major_axis_length,Q3,,,,,,,
EXP011353,gpt-4.1,Raw/Embedded,Zero-shot,12,minor_axis_length,mean,,,,,,,
EXP011354,gpt-4.1,Raw/Embedded,Zero-shot,12,minor_axis_length,median,,,,,,,
EXP011355,gpt-4.1,Raw/Embedded,Zero-shot,12,minor_axis_length,range,,,,,,,
EXP011356,gpt-4.1,Raw/Embedded,Zero-shot,12,minor_axis_length,min,,,,,,,
EXP011357,gpt-4.1,Raw/Embedded,Zero-shot,12,minor_axis_length,max,,,,,,,
EXP011358,gpt-4.1,Raw/Embedded,Zero-shot,12,minor_axis_length,IQR,,,,,,,
EXP011359,gpt-4.1,Raw/Embedded,Zero-shot,12,minor_axis_length,Q1,,,,,,,
EXP011360,gpt-4.1,Raw/Embedded,Zero-shot,12,minor_axis_length,Q3,,,,,,,
EXP011361,gpt-4.1,Raw/Embedded,Zero-shot,12,eccentricity,mean,,,,,,,
EXP011362,gpt-4.1,Raw/Embedded,Zero-shot,12,eccentricity,median,,,,,,,
EXP011363,gpt-4.1,Raw/Embedded,Zero-shot,12,eccentricity,range,,,,,,,
EXP011364,gpt-4.1,Raw/Embedded,Zero-shot,12,eccentricity,min,,,,,,,
EXP011365,gpt-4.1,Raw/Embedded,Zero-shot,12,eccentricity,max,,,,,,,
EXP011366,gpt-4.1,Raw/Embedded,Zero-shot,12,eccentricity,IQR,,,,,,,
EXP011367,gpt-4.1,Raw/Embedded,Zero-shot,12,eccentricity,Q1,,,,,,,
EXP011368,gpt-4.1,Raw/Embedded,Zero-shot,12,eccentricity,Q3,,,,,,,
EXP011369,gpt-4.1,Raw/Embedded,Zero-shot,12,orientation,mean,,,,,,,
EXP011370,gpt-4.1,Raw/Embedded,Zero-shot,12,orientation,median,,,,,,,
EXP011371,gpt-4.1,Raw/Embedded,Zero-shot,12,orientation,range,,,,,,,
EXP011372,gpt-4.1,Raw/Embedded,Zero-shot,12,orientation,min,,,,,,,
EXP011373,gpt-4.1,Raw/Embedded,Zero-shot,12,orientation,max,,,,,,,
EXP011374,gpt-4.1,Raw/Embedded,Zero-shot,12,orientation,IQR,,,,,,,
EXP011375,gpt-4.1,Raw/Embedded,Zero-shot,12,orientation,Q1,,,,,,,
EXP011376,gpt-4.1,Raw/Embedded,Zero-shot,12,orientation,Q3,,,,,,,
EXP011377,gpt-4.1,Raw/Embedded,Zero-shot,12,equivalent_diameter,mean,,,,,,,
EXP011378,gpt-4.1,Raw/Embedded,Zero-shot,12,equivalent_diameter,median,,,,,,,
EXP011379,gpt-4.1,Raw/Embedded,Zero-shot,12,equivalent_diameter,range,,,,,,,
EXP011380,gpt-4.1,Raw/Embedded,Zero-shot,12,equivalent_diameter,min,,,,,,,
EXP011381,gpt-4.1,Raw/Embedded,Zero-shot,12,equivalent_diameter,max,,,,,,,
EXP011382,gpt-4.1,Raw/Embedded,Zero-shot,12,equivalent_diameter,IQR,,,,,,,
EXP011383,gpt-4.1,Raw/Embedded,Zero-shot,12,equivalent_diameter,Q1,,,,,,,
EXP011384,gpt-4.1,Raw/Embedded,Zero-shot,12,equivalent_diameter,Q3,,,,,,,
EXP011385,gpt-4.1,Raw/Embedded,Zero-shot,12,circularity,mean,,,,,,,
EXP011386,gpt-4.1,Raw/Embedded,Zero-shot,12,circularity,median,,,,,,,
EXP011387,gpt-4.1,Raw/Embedded,Zero-shot,12,circularity,range,,,,,,,
EXP011388,gpt-4.1,Raw/Embedded,Zero-shot,12,circularity,min,,,,,,,
EXP011389,gpt-4.1,Raw/Embedded,Zero-shot,12,circularity,max,,,,,,,
EXP011390,gpt-4.1,Raw/Embedded,Zero-shot,12,circularity,IQR,,,,,,,
EXP011391,gpt-4.1,Raw/Embedded,Zero-shot,12,circularity,Q1,,,,,,,
EXP011392,gpt-4.1,Raw/Embedded,Zero-shot,12,circularity,Q3,,,,,,,
EXP011393,gpt-4.1,Raw/Embedded,Zero-shot,13,area,mean,,,,,,,
EXP011394,gpt-4.1,Raw/Embedded,Zero-shot,13,area,median,,,,,,,
EXP011395,gpt-4.1,Raw/Embedded,Zero-shot,13,area,range,,,,,,,
EXP011396,gpt-4.1,Raw/Embedded,Zero-shot,13,area,min,,,,,,,
EXP011397,gpt-4.1,Raw/Embedded,Zero-shot,13,area,max,,,,,,,
EXP011398,gpt-4.1,Raw/Embedded,Zero-shot,13,area,IQR,,,,,,,
EXP011399,gpt-4.1,Raw/Embedded,Zero-shot,13,area,Q1,,,,,,,
EXP011400,gpt-4.1,Raw/Embedded,Zero-shot,13,area,Q3,,,,,,,
EXP011401,gpt-4.1,Raw/Embedded,Zero-shot,13,area_convex,mean,,,,,,,
EXP011402,gpt-4.1,Raw/Embedded,Zero-shot,13,area_convex,median,,,,,,,
EXP011403,gpt-4.1,Raw/Embedded,Zero-shot,13,area_convex,range,,,,,,,
EXP011404,gpt-4.1,Raw/Embedded,Zero-shot,13,area_convex,min,,,,,,,
EXP011405,gpt-4.1,Raw/Embedded,Zero-shot,13,area_convex,max,,,,,,,
EXP011406,gpt-4.1,Raw/Embedded,Zero-shot,13,area_convex,IQR,,,,,,,
EXP011407,gpt-4.1,Raw/Embedded,Zero-shot,13,area_convex,Q1,,,,,,,
EXP011408,gpt-4.1,Raw/Embedded,Zero-shot,13,area_convex,Q3,,,,,,,
EXP011409,gpt-4.1,Raw/Embedded,Zero-shot,13,major_axis_length,mean,,,,,,,
EXP011410,gpt-4.1,Raw/Embedded,Zero-shot,13,major_axis_length,median,,,,,,,
EXP011411,gpt-4.1,Raw/Embedded,Zero-shot,13,major_axis_length,range,,,,,,,
EXP011412,gpt-4.1,Raw/Embedded,Zero-shot,13,major_axis_length,min,,,,,,,
EXP011413,gpt-4.1,Raw/Embedded,Zero-shot,13,major_axis_length,max,,,,,,,
EXP011414,gpt-4.1,Raw/Embedded,Zero-shot,13,major_axis_length,IQR,,,,,,,
EXP011415,gpt-4.1,Raw/Embedded,Zero-shot,13,major_axis_length,Q1,,,,,,,
EXP011416,gpt-4.1,Raw/Embedded,Zero-shot,13,major_axis_length,Q3,,,,,,,
EXP011417,gpt-4.1,Raw/Embedded,Zero-shot,13,minor_axis_length,mean,,,,,,,
EXP011418,gpt-4.1,Raw/Embedded,Zero-shot,13,minor_axis_length,median,,,,,,,
EXP011419,gpt-4.1,Raw/Embedded,Zero-shot,13,minor_axis_length,range,,,,,,,
EXP011420,gpt-4.1,Raw/Embedded,Zero-shot,13,minor_axis_length,min,,,,,,,
EXP011421,gpt-4.1,Raw/Embedded,Zero-shot,13,minor_axis_length,max,,,,,,,
EXP011422,gpt-4.1,Raw/Embedded,Zero-shot,13,minor_axis_length,IQR,,,,,,,
EXP011423,gpt-4.1,Raw/Embedded,Zero-shot,13,minor_axis_length,Q1,,,,,,,
EXP011424,gpt-4.1,Raw/Embedded,Zero-shot,13,minor_axis_length,Q3,,,,,,,
EXP011425,gpt-4.1,Raw/Embedded,Zero-shot,13,eccentricity,mean,,,,,,,
EXP011426,gpt-4.1,Raw/Embedded,Zero-shot,13,eccentricity,median,,,,,,,
EXP011427,gpt-4.1,Raw/Embedded,Zero-shot,13,eccentricity,range,,,,,,,
EXP011428,gpt-4.1,Raw/Embedded,Zero-shot,13,eccentricity,min,,,,,,,
EXP011429,gpt-4.1,Raw/Embedded,Zero-shot,13,eccentricity,max,,,,,,,
EXP011430,gpt-4.1,Raw/Embedded,Zero-shot,13,eccentricity,IQR,,,,,,,
EXP011431,gpt-4.1,Raw/Embedded,Zero-shot,13,eccentricity,Q1,,,,,,,
EXP011432,gpt-4.1,Raw/Embedded,Zero-shot,13,eccentricity,Q3,,,,,,,
EXP011433,gpt-4.1,Raw/Embedded,Zero-shot,13,orientation,mean,,,,,,,
EXP011434,gpt-4.1,Raw/Embedded,Zero-shot,13,orientation,median,,,,,,,
EXP011435,gpt-4.1,Raw/Embedded,Zero-shot,13,orientation,range,,,,,,,
EXP011436,gpt-4.1,Raw/Embedded,Zero-shot,13,orientation,min,,,,,,,
EXP011437,gpt-4.1,Raw/Embedded,Zero-shot,13,orientation,max,,,,,,,
EXP011438,gpt-4.1,Raw/Embedded,Zero-shot,13,orientation,IQR,,,,,,,
EXP011439,gpt-4.1,Raw/Embedded,Zero-shot,13,orientation,Q1,,,,,,,
EXP011440,gpt-4.1,Raw/Embedded,Zero-shot,13,orientation,Q3,,,,,,,
EXP011441,gpt-4.1,Raw/Embedded,Zero-shot,13,equivalent_diameter,mean,,,,,,,
EXP011442,gpt-4.1,Raw/Embedded,Zero-shot,13,equivalent_diameter,median,,,,,,,
EXP011443,gpt-4.1,Raw/Embedded,Zero-shot,13,equivalent_diameter,range,,,,,,,
EXP011444,gpt-4.1,Raw/Embedded,Zero-shot,13,equivalent_diameter,min,,,,,,,
EXP011445,gpt-4.1,Raw/Embedded,Zero-shot,13,equivalent_diameter,max,,,,,,,
EXP011446,gpt-4.1,Raw/Embedded,Zero-shot,13,equivalent_diameter,IQR,,,,,,,
EXP011447,gpt-4.1,Raw/Embedded,Zero-shot,13,equivalent_diameter,Q1,,,,,,,
EXP011448,gpt-4.1,Raw/Embedded,Zero-shot,13,equivalent_diameter,Q3,,,,,,,
EXP011449,gpt-4.1,Raw/Embedded,Zero-shot,13,circularity,mean,,,,,,,
EXP011450,gpt-4.1,Raw/Embedded,Zero-shot,13,circularity,median,,,,,,,
EXP011451,gpt-4.1,Raw/Embedded,Zero-shot,13,circularity,range,,,,,,,
EXP011452,gpt-4.1,Raw/Embedded,Zero-shot,13,circularity,min,,,,,,,
EXP011453,gpt-4.1,Raw/Embedded,Zero-shot,13,circularity,max,,,,,,,
EXP011454,gpt-4.1,Raw/Embedded,Zero-shot,13,circularity,IQR,,,,,,,
EXP011455,gpt-4.1,Raw/Embedded,Zero-shot,13,circularity,Q1,,,,,,,
EXP011456,gpt-4.1,Raw/Embedded,Zero-shot,13,circularity,Q3,,,,,,,
EXP011457,gpt-4.1,Raw/Embedded,Zero-shot,14,area,mean,,,,,,,
EXP011458,gpt-4.1,Raw/Embedded,Zero-shot,14,area,median,,,,,,,
EXP011459,gpt-4.1,Raw/Embedded,Zero-shot,14,area,range,,,,,,,
EXP011460,gpt-4.1,Raw/Embedded,Zero-shot,14,area,min,,,,,,,
EXP011461,gpt-4.1,Raw/Embedded,Zero-shot,14,area,max,,,,,,,
EXP011462,gpt-4.1,Raw/Embedded,Zero-shot,14,area,IQR,,,,,,,
EXP011463,gpt-4.1,Raw/Embedded,Zero-shot,14,area,Q1,,,,,,,
EXP011464,gpt-4.1,Raw/Embedded,Zero-shot,14,area,Q3,,,,,,,
EXP011465,gpt-4.1,Raw/Embedded,Zero-shot,14,area_convex,mean,,,,,,,
EXP011466,gpt-4.1,Raw/Embedded,Zero-shot,14,area_convex,median,,,,,,,
EXP011467,gpt-4.1,Raw/Embedded,Zero-shot,14,area_convex,range,,,,,,,
EXP011468,gpt-4.1,Raw/Embedded,Zero-shot,14,area_convex,min,,,,,,,
EXP011469,gpt-4.1,Raw/Embedded,Zero-shot,14,area_convex,max,,,,,,,
EXP011470,gpt-4.1,Raw/Embedded,Zero-shot,14,area_convex,IQR,,,,,,,
EXP011471,gpt-4.1,Raw/Embedded,Zero-shot,14,area_convex,Q1,,,,,,,
EXP011472,gpt-4.1,Raw/Embedded,Zero-shot,14,area_convex,Q3,,,,,,,
EXP011473,gpt-4.1,Raw/Embedded,Zero-shot,14,major_axis_length,mean,,,,,,,
EXP011474,gpt-4.1,Raw/Embedded,Zero-shot,14,major_axis_length,median,,,,,,,
EXP011475,gpt-4.1,Raw/Embedded,Zero-shot,14,major_axis_length,range,,,,,,,
EXP011476,gpt-4.1,Raw/Embedded,Zero-shot,14,major_axis_length,min,,,,,,,
EXP011477,gpt-4.1,Raw/Embedded,Zero-shot,14,major_axis_length,max,,,,,,,
EXP011478,gpt-4.1,Raw/Embedded,Zero-shot,14,major_axis_length,IQR,,,,,,,
EXP011479,gpt-4.1,Raw/Embedded,Zero-shot,14,major_axis_length,Q1,,,,,,,
EXP011480,gpt-4.1,Raw/Embedded,Zero-shot,14,major_axis_length,Q3,,,,,,,
EXP011481,gpt-4.1,Raw/Embedded,Zero-shot,14,minor_axis_length,mean,,,,,,,
EXP011482,gpt-4.1,Raw/Embedded,Zero-shot,14,minor_axis_length,median,,,,,,,
EXP011483,gpt-4.1,Raw/Embedded,Zero-shot,14,minor_axis_length,range,,,,,,,
EXP011484,gpt-4.1,Raw/Embedded,Zero-shot,14,minor_axis_length,min,,,,,,,
EXP011485,gpt-4.1,Raw/Embedded,Zero-shot,14,minor_axis_length,max,,,,,,,
EXP011486,gpt-4.1,Raw/Embedded,Zero-shot,14,minor_axis_length,IQR,,,,,,,
EXP011487,gpt-4.1,Raw/Embedded,Zero-shot,14,minor_axis_length,Q1,,,,,,,
EXP011488,gpt-4.1,Raw/Embedded,Zero-shot,14,minor_axis_length,Q3,,,,,,,
EXP011489,gpt-4.1,Raw/Embedded,Zero-shot,14,eccentricity,mean,,,,,,,
EXP011490,gpt-4.1,Raw/Embedded,Zero-shot,14,eccentricity,median,,,,,,,
EXP011491,gpt-4.1,Raw/Embedded,Zero-shot,14,eccentricity,range,,,,,,,
EXP011492,gpt-4.1,Raw/Embedded,Zero-shot,14,eccentricity,min,,,,,,,
EXP011493,gpt-4.1,Raw/Embedded,Zero-shot,14,eccentricity,max,,,,,,,
EXP011494,gpt-4.1,Raw/Embedded,Zero-shot,14,eccentricity,IQR,,,,,,,
EXP011495,gpt-4.1,Raw/Embedded,Zero-shot,14,eccentricity,Q1,,,,,,,
EXP011496,gpt-4.1,Raw/Embedded,Zero-shot,14,eccentricity,Q3,,,,,,,
EXP011497,gpt-4.1,Raw/Embedded,Zero-shot,14,orientation,mean,,,,,,,
EXP011498,gpt-4.1,Raw/Embedded,Zero-shot,14,orientation,median,,,,,,,
EXP011499,gpt-4.1,Raw/Embedded,Zero-shot,14,orientation,range,,,,,,,
EXP011500,gpt-4.1,Raw/Embedded,Zero-shot,14,orientation,min,,,,,,,
EXP011501,gpt-4.1,Raw/Embedded,Zero-shot,14,orientation,max,,,,,,,
EXP011502,gpt-4.1,Raw/Embedded,Zero-shot,14,orientation,IQR,,,,,,,
EXP011503,gpt-4.1,Raw/Embedded,Zero-shot,14,orientation,Q1,,,,,,,
EXP011504,gpt-4.1,Raw/Embedded,Zero-shot,14,orientation,Q3,,,,,,,
EXP011505,gpt-4.1,Raw/Embedded,Zero-shot,14,equivalent_diameter,mean,,,,,,,
EXP011506,gpt-4.1,Raw/Embedded,Zero-shot,14,equivalent_diameter,median,,,,,,,
EXP011507,gpt-4.1,Raw/Embedded,Zero-shot,14,equivalent_diameter,range,,,,,,,
